companyid	industry	year	tariff	inputtariff	ln_tfp	fdi
1039	"1711"	1999	.39	.0991868	.3043368	.087921
1039	"1711"	2000	.3136029	.0910482	.3608674	.087921
1039	"1711"	2001	.3117747	.091002	.3484782	.087921
1040	"2520"	1996	.428125	.1546578	.0361181	.7418604
1040	"2520"	1997	.334375	.1236293	.2637474	.7418604
1040	"2520"	1998	.334375	.1252032	.4091867	.7418604
1040	"2520"	1999	.3671875	.1371433	.4948291	.7418604
1040	"2520"	2000	.35	.1335975	.5451035	.7418604
1040	"2520"	2001	.35	.1337666	.5579669	.7418604
1041	"1542"	1998	.34	.1557722	.0732836	
1041	"1542"	1999	.25	.1425959	.3476367	
1041	"1542"	2000	.46	.1939559	.309338	
1041	"1542"	2001	.46	.1993669	.3158248	
1042	"2929"	1989	.6269324	.3564686	-.1568723	0
1042	"2929"	1990	.5549265	.2960579	-.1367467	0
1042	"2929"	1991	.6121498	.3059028	-.0473669	0
1042	"2929"	1992	.4465564	.2238933	-.0391809	0
1042	"2929"	1993	.5196256	.2834217	.0071276	.6794872
1042	"2929"	1995	.2855072	.1642525	.0818978	.5676923
1042	"2929"	1996	.2971014	.132106	.0853415	.5117949
1042	"2929"	1997	.2283333	.1092836	.1364264	.5117949
1042	"2929"	1998	.2277295	.1104465	.252366	.5117949
1042	"2929"	1999	.2684541	.1261421	.2607411	.5117949
1042	"2929"	2000	.2642512	.1218533	.2174081	.5117949
1043	"3511"	1989	.6785714	.4292589	.1338108	0
1043	"3511"	1990	.5564103	.3580203	.1031243	0
1043	"3511"	1991	.5523809	.3497587	.1649739	0
1043	"3511"	1992	.5	.2611958	.1332256	0
1043	"3511"	1993	.4952381	.3492952	.20356	.4848485
1043	"3511"	1994	.5714285	.2328882	.2083204	.4878788
1043	"3511"	1995	.475	.2047131	.2033114	.4909091
1043	"3511"	1996	.3821429	.1396599	.2183154	.4939394
1043	"3511"	1997	.1988095	.1201588	.3423188	.4939394
1043	"3511"	1998	.1988095	.121555	.3910304	.4939394
1043	"3511"	1999	.3535714	.1398462	.4887451	.4939394
1043	"3511"	2000	.3023809	.1422418	.5015793	.4939394
1043	"3511"	2001	.2952381	.1423131	.4844782	.4939394
1044	"2430"	1989	1.5	.4392161	-.0814792	0
1044	"2430"	1990	1	.3524995	-.1101515	0
1044	"2430"	1991	1.5	.3516125	-.0803332	0
1044	"2430"	1992	.65	.2734237	.0104069	0
1044	"2430"	1993	.85	.3793703	.0013034	1
1044	"2430"	1994	.65	.2685087	.0553408	1
1044	"2430"	1995	.5	.2053844	.1843666	1
1044	"2430"	1996	.3	.1654468	.1365725	1
1044	"2430"	1997	.29375	.1288358	.2708345	1
1044	"2430"	1998	.3	.1302211	.4155573	1
1044	"2430"	1999	.35	.1447995	.5078517	1
1044	"2430"	2000	.2	.1388385	.4630387	1
1044	"2430"	2001	.2	.1383799	.4794348	1
1045	"2710"	1995	.4814009	.1978073	-.0056749	.9092393
1045	"2710"	1996	.2941063	.1310722	-.0190441	.9024559
1045	"2710"	1997	.2879227	.1115952	.0244887	.9024559
1045	"2710"	1998	.2909662	.114358	-.004277	.9024559
1045	"2710"	1999	.3388889	.1330724	.0707427	.9024559
1045	"2710"	2000	.3384058	.1345301	.0910849	.9024559
1045	"2710"	2001	.3384058	.1333308	.094535	.9024559
1046	"2411"	2000	.3389689	.1394944	-.503875	
1046	"2411"	2001	.3399159	.1366441	-.3372167	
1047	"1721"	1989	1	.3694864	-.0898579	0
1047	"1721"	1990	1	.3474116	-.2220906	0
1047	"1721"	1991	1	.3546582	-.1695231	0
1047	"1721"	1992	.64	.2343778	-.1472381	0
1047	"1721"	1993	.85	.324863	-.1069489	.0853659
1047	"1721"	1994	.65	.2455069	-.0728761	.1682927
1047	"1721"	1995	.5	.1867262	-.1564253	.2512195
1047	"1721"	1996	.5	.1753114	-.1929982	.3341464
1047	"1721"	1997	.39625	.1371863	-.0178779	.3341464
1047	"1721"	1998	.4	.1376888	.0235582	.3341464
1047	"1721"	1999	.4	.1435489	.2248321	.3341464
1047	"1721"	2000	.3425	.1265298	.2073058	.3341464
1047	"1721"	2001	.3425	.1258705	.1346337	.3341464
1048	"2520"	1989	1.265625	.4127244	-.0180184	0
1048	"2520"	1990	.8570312	.3504389	-.1014791	0
1048	"2520"	1991	.8382813	.3462137	.1317401	0
1048	"2520"	1992	.6484375	.2453397	.2717905	0
1048	"2520"	1993	.85	.3304291	.3089901	.3546512
1048	"2520"	1994	.6453125	.2443269	.3850222	.4837209
1048	"2520"	1995	.4953125	.1866716	.4999068	.6127907
1048	"2520"	1996	.428125	.1546578	.2858734	.7418604
1048	"2520"	1997	.334375	.1236293	.3476863	.7418604
1048	"2520"	1999	.3671875	.1371433	.2973275	.7418604
1048	"2520"	2000	.35	.1335975	.4528607	.7418604
1048	"2520"	2001	.35	.1337666	.5175361	.7418604
1049	"1723"	1989	1.057143	.3668078	-.0568875	0
1049	"1723"	1990	1.485714	.3421229	-.0824744	0
1049	"1723"	1991	1.628572	.353915	-.0472164	0
1049	"1723"	1992	.6142857	.2377407	.0325323	0
1049	"1723"	1993	.85	.3139246	.0593228	0
1049	"1723"	1994	.65	.2454168	.1333486	0
1049	"1723"	1995	.5	.1958188	.0683203	0
1049	"1723"	1996	.5	.1901286	.0253469	0
1049	"1723"	1997	.3892857	.1204408	.2632366	0
1049	"1723"	1998	.3892857	.1205746	.332529	0
1049	"1723"	1999	.3892857	.1279003	.5076768	0
1049	"1723"	2000	.2571428	.107006	.4627653	0
1049	"1723"	2001	.2571428	.106581	.4556046	0
1050	"2520"	1997	.334375	.1236293	.3640487	
1050	"2520"	1998	.334375	.1252032	.4327317	
1050	"2520"	1999	.3671875	.1371433	.5120818	
1050	"2520"	2000	.35	.1335975	.5934848	
1050	"2520"	2001	.35	.1337666	.6105151	
1051	"2411"	1998	.2911526	.1292971	-.0788626	
1051	"2411"	1999	.3383394	.1308288	-.1834712	
1051	"2411"	2000	.3389689	.1394944	-.3422515	
1051	"2411"	2001	.3399159	.1366441	-.4849224	
1052	"1542"	2000	.46	.1939559	.0974805	
1053	"1410"	1994	.628125	.0477729	.5131942	.2
1053	"1410"	1995	.36875	.0364727	.2340362	.4
1053	"1410"	1996	.290625	.030837	.1672471	.6
1053	"1410"	1997	.2671875	.0259804	.2597714	.6
1053	"1410"	1998	.2671875	.0275628	.3992355	.6
1053	"1410"	1999	.2703125	.027254	.4028753	.6
1053	"1410"	2000	.2625	.0263453	.5117535	.6
1053	"1410"	2001	.2546875	.0261809	.5107701	.6
1054	"1711"	1993	.85	.237793	-.2280922	.0256359
1054	"1711"	1994	.6475	.1815188	.0276996	.0463976
1054	"1711"	1995	.4965625	.141361	.0537166	.0671593
1054	"1711"	1996	.4896458	.133181	-.0300367	.087921
1055	"3130"	1994	.65	.2990982	.0676517	1
1055	"3130"	1995	.5	.244983	-.0167544	1
1055	"3130"	1996	.5	.1877066	.117726	1
1055	"3130"	1997	.4	.1640771	.1637527	1
1055	"3130"	1998	.4	.1661911	.0386138	1
1055	"3130"	2000	.34	.1794457	-.399571	1
1056	"1711"	1995	.4965625	.141361	-.3393899	.0671593
1056	"1711"	1996	.4896458	.133181	-.2565489	.087921
1056	"1711"	1997	.3869792	.0912778	.0528558	.087921
1056	"1711"	1998	.3867708	.0917234	.1230603	.087921
1056	"1711"	1999	.39	.0991868	.181225	.087921
1056	"1711"	2000	.3136029	.0910482	.2008583	.087921
1056	"1711"	2001	.3117747	.091002	.2454467	.087921
1057	"2710"	1997	.2879227	.1115952	.2329946	
1057	"2710"	1998	.2909662	.114358	.1477448	
1057	"2710"	1999	.3388889	.1330724	.1464815	
1057	"2710"	2000	.3384058	.1345301	.0940616	
1058	"2423"	1991	.6391304	.2702357	.3603691	0
1058	"2423"	1992	.5821739	.2243633	.2636036	0
1058	"2423"	1993	.85	.3168643	.2249789	1
1058	"2423"	1996	.3971014	.1379501	.2195384	1
1058	"2423"	1997	.2978261	.105755	.2279299	1
1058	"2423"	1998	.2978261	.1072172	.2028766	1
1058	"2423"	1999	.3474638	.1223409	.2489483	1
1058	"2423"	2000	.3474638	.1221802	.2138819	1
1059	"1533"	1995	.5	.2073428	.3374597	0
1059	"1533"	1996	.5	.1752646	-.0868907	0
1059	"1533"	2001	.35	.2158598	-.352413	0
1060	"3312"	1997	.2045455	.1136571	-.1758877	
1060	"3312"	1998	.2045455	.114946	.0972962	
1060	"3312"	1999	.2515422	.1306427	.4821128	
1060	"3312"	2000	.2445414	.1279683	.539695	
1060	"3312"	2001	.2438312	.1277866	.7137006	
1061	"2423"	1990	.642029	.2723157	.1572298	0
1061	"2423"	1991	.6391304	.2702357	.1784171	0
1061	"2423"	1992	.5821739	.2243633	.5122647	0
1061	"2423"	1993	.85	.3168643	.4674592	1
1061	"2423"	1994	.65	.2320013	.4472733	1
1061	"2423"	1995	.5	.175625	.4528096	1
1061	"2423"	1996	.3971014	.1379501	.4156131	1
1061	"2423"	1997	.2978261	.105755	.4696319	1
1061	"2423"	1998	.2978261	.1072172	.4152511	1
1061	"2423"	1999	.3474638	.1223409	.4011003	1
1061	"2423"	2000	.3474638	.1221802	.2924846	1
1061	"2423"	2001	.3474638	.1220277	.3199236	1
1062	"2520"	1999	.3671875	.1371433	.2171363	
1062	"2520"	2000	.35	.1335975	.5387995	
1063	"1549"	1991	.9604166	.2352341	.6386793	0
1063	"1549"	1992	.5427083	.1076472	.5708131	0
1063	"1549"	1993	.7052084	.1472047	.436708	.4067142
1063	"1549"	1994	.5385417	.1048441	.5156521	.3303714
1063	"1549"	1995	.4163194	.0844326	.4761667	.2540285
1063	"1549"	1996	.4065972	.0743482	.4171808	.1776857
1063	"1549"	1997	.3488802	.062432	.4833247	.1776857
1063	"1549"	1998	.3458333	.0628569	.5573061	.1776857
1063	"1549"	1999	.2958333	.0657444	.646983	.1776857
1063	"1549"	2000	.3517361	.0753271	.4629562	.1776857
1063	"1549"	2001	.436169	.1274908	.336469	.1776857
1064	"0112"	1999	.1071429	.0219166	1.23054	
1064	"0112"	2000	.1904762	.0248831	-1.454069	
1064	"0112"	2001	.1904762	.0261129	-.9738862	
1065	"2423"	1989	.9961352	.3472508	-.0577431	0
1065	"2423"	1990	.642029	.2723157	-.0015556	0
1065	"2423"	1991	.6391304	.2702357	.0163193	0
1065	"2423"	1992	.5821739	.2243633	-.0145785	0
1065	"2423"	1993	.85	.3168643	-.0440918	1
1065	"2423"	1994	.65	.2320013	.0403686	1
1065	"2423"	1995	.5	.175625	.0426246	1
1065	"2423"	1996	.3971014	.1379501	.0077394	1
1065	"2423"	1997	.2978261	.105755	.0738911	1
1065	"2423"	1998	.2978261	.1072172	.1142864	1
1065	"2423"	1999	.3474638	.1223409	.1334312	1
1065	"2423"	2000	.3474638	.1221802	.0715895	1
1065	"2423"	2001	.3474638	.1220277	.0683766	1
1066	"1542"	1998	.34	.1557722	.2461651	
1066	"1542"	1999	.25	.1425959	.2410518	
1066	"1542"	2000	.46	.1939559	.1845793	
1066	"1542"	2001	.46	.1993669	.4098158	
1067	"2812"	1995	.4592593	.2212163	.3219831	.6788732
1067	"2812"	1996	.3148148	.1501511	.1008783	.7859155
1067	"2812"	1997	.3	.1318393	-.0175415	.7859155
1067	"2812"	1998	.3018518	.1342796	.0668291	.7859155
1067	"2812"	1999	.3425926	.1544347	-.1053803	.7859155
1067	"2812"	2000	.3351852	.1526417	-.1809932	.7859155
1068	"2421"	1992	.5358333	.2428045	.1292453	0
1068	"2421"	1993	.7472916	.3388944	.138716	.7647059
1068	"2421"	1998	.2379167	.1129569	-.0922999	
1068	"2421"	1999	.2829167	.1227422	-.0386316	
1068	"2421"	2000	.2829167	.1274523	-.1046179	
1068	"2421"	2001	.2829167	.130025	-.143954	
1069	"1549"	1990	.9614584	.236308	-.2209066	0
1069	"1549"	1991	.9604166	.2352341	-.16464	0
1069	"1549"	1992	.5427083	.1076472	-.2257803	0
1069	"1549"	1993	.7052084	.1472047	-.3275331	.4067142
1069	"1549"	1994	.5385417	.1048441	-.1805892	.3303714
1069	"1549"	1995	.4163194	.0844326	-.3381461	.2540285
1069	"1549"	1996	.4065972	.0743482	-.337212	.1776857
1069	"1549"	1997	.3488802	.062432	-.422727	.1776857
1069	"1549"	1998	.3458333	.0628569	-.3357306	.1776857
1069	"1549"	1999	.2958333	.0657444	-.333933	.1776857
1069	"1549"	2000	.3517361	.0753271	-.4678518	.1776857
1069	"1549"	2001	.436169	.1274908	-.5440793	.1776857
1070	"1549"	1999	.2958333	.0657444	.181246	
1070	"1549"	2000	.3517361	.0753271	-.0036631	
1071	"2893"	1989	.8761905	.3946006	.3671054	0
1071	"2893"	1990	.7916666	.3270166	.1353561	0
1071	"2893"	1991	.7864584	.3269457	.1246165	0
1071	"2893"	1992	.6195137	.2454005	.2260653	0
1071	"2893"	1993	.696875	.31362	.2647069	.3125948
1071	"2893"	1994	.4791667	.2105147	.3149546	.2500758
1071	"2893"	1995	.39375	.1827587	.485396	.1875569
1071	"2893"	1996	.33125	.13208	.392803	.1250379
1071	"2893"	1997	.2927083	.1143067	.2777188	.1250379
1071	"2893"	1998	.3020833	.1160311	.1778161	.1250379
1071	"2893"	1999	.3197917	.1319536	.2769162	.1250379
1071	"2893"	2000	.33125	.1288012	.3066304	.1250379
1071	"2893"	2001	.334375	.1285885	.3120589	.1250379
1072	"2520"	1991	.8382813	.3462137	.1421565	0
1072	"2520"	1992	.6484375	.2453397	.2065486	0
1072	"2520"	1993	.85	.3304291	.2756838	.3546512
1072	"2520"	1994	.6453125	.2443269	.383615	.4837209
1072	"2520"	1995	.4953125	.1866716	.3572214	.6127907
1072	"2520"	1996	.428125	.1546578	.2505068	.7418604
1072	"2520"	1998	.334375	.1252032	.6579111	.7418604
1072	"2520"	1999	.3671875	.1371433	.8999692	.7418604
1072	"2520"	2000	.35	.1335975	.8742951	.7418604
1073	"1711"	1991	1.029729	.2513515	-.1781669	0
1073	"1711"	1992	.633903	.1723241	.2196847	0
1073	"1711"	1993	.85	.237793	.1495163	.0256359
1073	"1711"	1994	.6475	.1815188	.2165169	.0463976
1073	"1711"	1995	.4965625	.141361	.0456456	.0671593
1073	"1711"	1996	.4896458	.133181	-.0079616	.087921
1073	"1711"	1997	.3869792	.0912778	.1061971	.087921
1073	"1711"	1998	.3867708	.0917234	.1553987	.087921
1073	"1711"	1999	.39	.0991868	.1945071	.087921
1073	"1711"	2000	.3136029	.0910482	.2491336	.087921
1073	"1711"	2001	.3117747	.091002	.2323047	.087921
1074	"1711"	1999	.39	.0991868	.1987266	
1074	"1711"	2000	.3136029	.0910482	.2423587	
1074	"1711"	2001	.3117747	.091002	.2544674	
1075	"1721"	1997	.39625	.1371863	.0700819	
1075	"1721"	1998	.4	.1376888	.2057239	
1075	"1721"	1999	.4	.1435489	.2530278	
1075	"1721"	2000	.3425	.1265298	.2947906	
1075	"1721"	2001	.3425	.1258705	.2924651	
1076	"1542"	1995	.5	.2231149	-.3352677	0
1076	"1542"	1996	.22	.1900522	.1848048	0
1076	"1542"	1997	.18	.1571178	-.1133074	0
1076	"1542"	1998	.34	.1557722	-.386326	0
1076	"1542"	1999	.25	.1425959	-.2085583	0
1076	"1542"	2000	.46	.1939559	.0207988	0
1076	"1542"	2001	.46	.1993669	-.1799158	0
1077	"1711"	1994	.6475	.1815188	-.1790284	.0463976
1077	"1711"	1995	.4965625	.141361	-.1367167	.0671593
1077	"1711"	1996	.4896458	.133181	-.1681959	.087921
1077	"1711"	1997	.3869792	.0912778	.092557	.087921
1077	"1711"	1998	.3867708	.0917234	.0807295	.087921
1077	"1711"	1999	.39	.0991868	.2137266	.087921
1077	"1711"	2000	.3136029	.0910482	.32596	.087921
1077	"1711"	2001	.3117747	.091002	.1608134	.087921
1078	"2929"	1992	.4465564	.2238933	-.0950393	0
1078	"2929"	1993	.5196256	.2834217	-.1388305	.6794872
1078	"2929"	1994	.348599	.194576	.0049593	.6235898
1078	"2929"	1995	.2855072	.1642525	.1228034	.5676923
1078	"2929"	1996	.2971014	.132106	.1368975	.5117949
1078	"2929"	1997	.2283333	.1092836	.2054101	.5117949
1078	"2929"	1998	.2277295	.1104465	.2208352	.5117949
1078	"2929"	1999	.2684541	.1261421	.5054904	.5117949
1078	"2929"	2000	.2642512	.1218533	.5530511	.5117949
1078	"2929"	2001	.2581643	.1213321	.3678326	.5117949
1079	"1549"	1989	.9645833	.2513501	.2075817	0
1079	"1549"	1990	.9614584	.236308	.0625289	0
1079	"1549"	1991	.9604166	.2352341	.1034465	0
1079	"1549"	1992	.5427083	.1076472	.0912294	0
1079	"1549"	1993	.7052084	.1472047	.1000676	.4067142
1079	"1549"	1994	.5385417	.1048441	.170313	.3303714
1079	"1549"	1995	.4163194	.0844326	.221057	.2540285
1079	"1549"	1996	.4065972	.0743482	.2719	.1776857
1079	"1549"	1997	.3488802	.062432	.2318203	.1776857
1079	"1549"	1998	.3458333	.0628569	.2332491	.1776857
1079	"1549"	1999	.2958333	.0657444	.3279554	.1776857
1079	"1549"	2000	.3517361	.0753271	.3446361	.1776857
1079	"1549"	2001	.436169	.1274908	.4012731	.1776857
1080	"2423"	1989	.9961352	.3472508	-.0240214	0
1080	"2423"	1990	.642029	.2723157	-.0014407	0
1080	"2423"	1991	.6391304	.2702357	.0532261	0
1080	"2423"	1992	.5821739	.2243633	.0417828	0
1080	"2423"	1993	.85	.3168643	.0078071	1
1080	"2423"	1994	.65	.2320013	.0340433	1
1080	"2423"	1995	.5	.175625	.0094199	1
1080	"2423"	1996	.3971014	.1379501	.0704908	1
1080	"2423"	1997	.2978261	.105755	.0904488	1
1080	"2423"	1998	.2978261	.1072172	.1474699	1
1080	"2423"	1999	.3474638	.1223409	.0588176	1
1080	"2423"	2000	.3474638	.1221802	.0409842	1
1080	"2423"	2001	.3474638	.1220277	.1274867	1
1081	"2913"	1992	.4262224	.2218852	.0824639	0
1081	"2913"	1993	.5939732	.2847488	.1149234	.9496403
1081	"2913"	1994	.3714286	.1965921	.0001867	.8597122
1081	"2913"	1995	.2991072	.165488	.0298066	.7697842
1081	"2913"	1996	.2723214	.1281416	-.1800564	.6798561
1081	"2913"	1997	.2089286	.1063211	.1120139	.6798561
1081	"2913"	1998	.1979592	.1072178	-.0322148	.6798561
1081	"2913"	1999	.2470663	.1231473	.116615	.6798561
1081	"2913"	2000	.269898	.1191695	.1266769	.6798561
1081	"2913"	2001	.2716837	.1188341	.1230989	.6798561
1082	"2423"	1996	.3971014	.1379501	.3217251	1
1082	"2423"	1997	.2978261	.105755	.3545684	1
1082	"2423"	1998	.2978261	.1072172	.2924738	1
1082	"2423"	1999	.3474638	.1223409	.3551773	1
1082	"2423"	2000	.3474638	.1221802	.3089669	1
1082	"2423"	2001	.3474638	.1220277	.4190921	1
1083	"1410"	1995	.36875	.0364727	.1791777	.4
1083	"1410"	1996	.290625	.030837	.1266143	.6
1083	"1410"	1997	.2671875	.0259804	.0290181	.6
1083	"1410"	1998	.2671875	.0275628	.2566744	.6
1083	"1410"	1999	.2703125	.027254	.4640339	.6
1083	"1410"	2000	.2625	.0263453	.4870633	.6
1083	"1410"	2001	.2546875	.0261809	.5191892	.6
1084	"2922"	1995	.25	.1825635	.0748924	.8
1084	"2922"	1996	.25	.1344274	-.0611711	.7
1084	"2922"	1997	.2	.1133231	.222446	.7
1085	"2101"	1997	.1048077	.1198077	-.8043283	
1085	"2101"	1998	.1769231	.1231583	-.1431809	
1085	"2101"	1999	.1961538	.1386497	-.0877701	
1085	"2101"	2000	.1961538	.142518	-.401409	
1085	"2101"	2001	.1961538	.1419164	-.7085436	
1086	"2429"	1998	.275	.1070277	.1298596	
1086	"2429"	1999	.3	.112399	.1182195	
1086	"2429"	2000	.3	.1192155	-.402858	
1086	"2429"	2001	.3	.119507	-.363943	
1087	"1730"	1997	.4	.1649359	-.0132156	
1087	"1730"	1998	.4	.1651218	.1955346	
1087	"1730"	1999	.4	.1683952	.287927	
1087	"1730"	2000	.3492695	.1388421	.230282	
1088	"1554"	1997	.7	.1024943	-.7545097	
1088	"1554"	1998	.69	.1031416	-1.090316	
1088	"1554"	1999	.68	.1082767	-.8097934	
1088	"1554"	2000	.62	.123345	-1.022193	
1089	"2423"	1999	.3474638	.1223409	-.7294488	
1089	"2423"	2000	.3474638	.1221802	-1.130875	
1089	"2423"	2001	.3474638	.1220277	.5971567	
1090	"1711"	2001	.3117747	.091002	.1412489	
1091	"1711"	1993	.85	.237793	.3100787	.0256359
1091	"1711"	1994	.6475	.1815188	.2563513	.0463976
1091	"1711"	1995	.4965625	.141361	.1886587	.0671593
1091	"1711"	1996	.4896458	.133181	.1097828	.087921
1091	"1711"	1997	.3869792	.0912778	.275891	.087921
1091	"1711"	1998	.3867708	.0917234	.4572022	.087921
1091	"1711"	1999	.39	.0991868	.4981015	.087921
1091	"1711"	2000	.3136029	.0910482	.4892578	.087921
1091	"1711"	2001	.3117747	.091002	.4676386	.087921
1092	"2320"	1989	1.085714	.2822061	.0634507	0
1092	"2320"	1990	.5615079	.2505074	.0961058	0
1092	"2320"	1991	.5579365	.2475434	.0176807	0
1092	"2320"	1992	.5396826	.193504	.1335091	0
1092	"2320"	1993	.85	.3298957	-.1837909	0
1092	"2320"	1994	.4595238	.1475527	-.0466987	0
1092	"2320"	1995	.3892857	.1223242	-.1454487	0
1092	"2320"	1996	.3845238	.0983525	-.151819	0
1092	"2320"	1997	.3083333	.0768247	-.1044623	0
1092	"2320"	1998	.3382653	.0797224	-.1613029	0
1092	"2320"	1999	.3416667	.0816797	-.314916	0
1092	"2320"	2000	.3	.0886483	-.2291857	0
1092	"2320"	2001	.2912698	.0877609	-.251976	0
1093	"2610"	2000	.3454546	.1153826	-.2858627	
1093	"2610"	2001	.3448864	.1146305	-.0444875	
1094	"3511"	1989	.6785714	.4292589	.1769961	0
1094	"3511"	1990	.5564103	.3580203	.2894157	0
1094	"3511"	1991	.5523809	.3497587	.3005044	0
1094	"3511"	1992	.5	.2611958	.3795855	0
1094	"3511"	1993	.4952381	.3492952	.3661083	.4848485
1094	"3511"	1994	.5714285	.2328882	.5245808	.4878788
1094	"3511"	1995	.475	.2047131	.6729063	.4909091
1094	"3511"	1996	.3821429	.1396599	.6513585	.4939394
1094	"3511"	1997	.1988095	.1201588	.7279843	.4939394
1094	"3511"	1998	.1988095	.121555	.5773686	.4939394
1094	"3511"	1999	.3535714	.1398462	.0875631	.4939394
1094	"3511"	2000	.3023809	.1422418	.2584409	.4939394
1095	"3220"	1995	.4714286	.1918514	.4243556	.6
1095	"3220"	1996	.4265306	.1579396	.3597289	.4
1095	"3220"	1997	.3265306	.1291953	.581148	.4
1095	"3220"	1998	.3265306	.1297519	.4928779	.4
1095	"3220"	1999	.3214286	.1433868	.52991	.4
1095	"3220"	2000	.2948979	.1366197	.5525411	.4
1096	"1542"	1991	.56	.4469219	-.0701101	0
1096	"1542"	1992	.53	.2740781	-.1070696	0
1096	"1542"	1993	.85	.3800324	-.0420099	0
1096	"1542"	1994	.65	.2920235	.1461918	0
1096	"1542"	1995	.5	.2231149	.1580565	0
1096	"1542"	1996	.22	.1900522	.0652602	0
1096	"1542"	1997	.18	.1571178	.086392	0
1096	"1542"	1998	.34	.1557722	.0691321	0
1096	"1542"	1999	.25	.1425959	-.0049528	0
1096	"1542"	2000	.46	.1939559	.0764113	0
1096	"1542"	2001	.46	.1993669	-.0257024	0
1097	"2423"	1994	.65	.2320013	.0929544	1
1097	"2423"	1995	.5	.175625	-.0386332	1
1097	"2423"	1996	.3971014	.1379501	-.143327	1
1097	"2423"	1997	.2978261	.105755	-.1712457	1
1097	"2423"	1998	.2978261	.1072172	-.1370148	1
1097	"2423"	1999	.3474638	.1223409	-.0951211	1
1097	"2423"	2000	.3474638	.1221802	-.0680028	1
1097	"2423"	2001	.3474638	.1220277	-.1896383	1
1098	"2412"	1989	.5941667	.3675283	.0663103	0
1098	"2412"	1990	.5441667	.302638	.1833106	0
1098	"2412"	1991	.5441667	.300981	.309124	0
1098	"2412"	1992	.5358333	.2428045	.3296705	0
1098	"2412"	1993	.7472916	.3388944	.1342687	.7647059
1098	"2412"	1994	.5714583	.2380436	.0139623	.8117647
1098	"2412"	1995	.39375	.1763564	.082294	.8588235
1098	"2412"	1996	.3158333	.1428251	.0377527	.9058824
1098	"2412"	1997	.2308333	.1114556	.0709151	.9058824
1098	"2412"	1998	.2379167	.1129569	.1236243	.9058824
1098	"2412"	1999	.2829167	.1227422	.2211682	.9058824
1098	"2412"	2000	.2829167	.1274523	.1842345	.9058824
1098	"2412"	2001	.2829167	.130025	.0854746	.9058824
1099	"1542"	1989	.66	.4933484	.2970863	0
1099	"1542"	1990	.56	.4691646	.1763147	0
1099	"1542"	1991	.56	.4469219	.2850305	0
1099	"1542"	1992	.53	.2740781	.2649574	0
1099	"1542"	1993	.85	.3800324	.1814373	0
1099	"1542"	1994	.65	.2920235	.3536702	0
1099	"1542"	1995	.5	.2231149	.4247766	0
1099	"1542"	1996	.22	.1900522	.4021893	0
1099	"1542"	1997	.18	.1571178	.4256007	0
1099	"1542"	1998	.34	.1557722	.2806111	0
