year	iso	hs2	description	xusa	dtariff_zaf
2023	"MDV"	66	"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof"	0	.3240977
2023	"MDV"	67	"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair"	0	.287054
2023	"MDV"	68	"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"	0	.1879873
2023	"MDV"	69	"Ceramic products"	0	.2053897
2023	"MDV"	70	"Glass and glassware"	0	-.0078086
2023	"MDV"	71	"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	0	.0000545
2023	"MDV"	72	"Iron and steel"	0	-.0085765
2023	"MDV"	73	"Iron or steel articles"	0	.3128074
2023	"MDV"	74	"Copper and articles thereof"	0	-.0005598
2023	"MDV"	75	"Nickel and articles thereof"	0	0
2023	"MDV"	76	"Aluminium and articles thereof"	0	.3316131
2023	"MDV"	81	"Metals; n.e.c., cermets and articles thereof"	0	-.0359292
2023	"MDV"	82	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"	0	.2275527
2023	"MDV"	83	"Metal; miscellaneous products of base metal"	0	.196492
2023	"MDV"	84	"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"	0	.2623709
2023	"MDV"	85	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"	0	.1946234
2023	"MDV"	86	"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	0	.4039189
2023	"MDV"	87	"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"	0	.051481
2023	"MDV"	88	"Aircraft, spacecraft and parts thereof"	0	.2847588
2023	"MDV"	89	"Ships, boats and floating structures"	0	-.0000545
2023	"MDV"	90	"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"	0	.2389151
2023	"MDV"	91	"Clocks and watches and parts thereof"	0	-.066625
2023	"MDV"	92	"Musical instruments; parts and accessories of such articles"	0	.3183485
2023	"MDV"	93	"Arms and ammunition; parts and accessories thereof"	0	.286335
2023	"MDV"	94	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	0	.2306681
2023	"MDV"	95	"Toys, games and sports requisites; parts and accessories thereof"	0	.1546664
2023	"MDV"	96	"Miscellaneous manufactured articles"	0	.2930574
2023	"MDV"	97	"Works of art; collectors' pieces and antiques"	0	.0266496
2023	"MEX"	1	"Animals; live"	1.117e+09	.2998794
2023	"MEX"	3	"Fish and crustaceans, molluscs and other aquatic invertebrates"	5.326e+08	.2695801
2023	"MEX"	5	"Animal originated products; not elsewhere specified or included"	41002757	.211838
2023	"MEX"	6	"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"	1.012e+08	.0463006
2023	"MEX"	7	"Vegetables and certain roots and tubers; edible"	9.517e+09	.3815568
2023	"MEX"	8	"Fruit and nuts, edible; peel of citrus fruit or melons"	7.879e+09	.008914
2023	"MEX"	9	"Coffee, tea, mate and spices"	4.920e+08	.1295705
2023	"MEX"	10	"Cereals"	18121909	.148613
2023	"MEX"	11	"Products of the milling industry; malt, starches, inulin, wheat gluten"	2.423e+08	.2906313
2023	"MEX"	12	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"	1.492e+08	.1585621
2023	"MEX"	13	"Lac; gums, resins and other vegetable saps and extracts"	73122309	-.003356
2023	"MEX"	15	"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes"	5.443e+08	.2665942
2023	"MEX"	17	"Sugars and sugar confectionery"	2.053e+09	.1052064
2023	"MEX"	18	"Cocoa and cocoa preparations"	6.477e+08	.1285696
2023	"MEX"	19	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	2.929e+09	.1462482
2023	"MEX"	20	"Preparations of vegetables, fruit, nuts or other parts of plants"	1.976e+09	.031764
2023	"MEX"	21	"Miscellaneous edible preparations"	1.180e+09	.0135984
2023	"MEX"	22	"Beverages, spirits and vinegar"	1.024e+10	.0710093
2023	"MEX"	23	"Food industries, residues and wastes thereof; prepared animal fodder"	90574416	.2773979
2023	"MEX"	24	"Tobacco and manufactured tobacco substitutes"	20245212	.3328495
2023	"MEX"	25	"Salt; sulphur; earths, stone; plastering materials, lime and cement"	5.681e+08	.0193265
2023	"MEX"	26	"Ores, slag and ash"	1.842e+08	.0024819
2023	"MEX"	27	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	4.650e+09	.0105379
2023	"MEX"	28	"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"	9.577e+08	.0151988
2023	"MEX"	29	"Organic chemicals"	5.873e+08	.0660566
2023	"MEX"	30	"Pharmaceutical products"	1.011e+09	.1072435
2023	"MEX"	31	"Fertilizers"	1.944e+08	.0853198
2023	"MEX"	32	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"	4.592e+08	.0814083
2023	"MEX"	33	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	1.869e+09	.1874122
2023	"MEX"	34	"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, 'dental waxes' and dental preparations with a basis of plaster"	1.012e+09	.2777111
2023	"MEX"	35	"Albuminoidal substances; modified starches; glues; enzymes"	1.316e+08	.2923339
2023	"MEX"	36	"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations"	1.086e+08	.1898864
2023	"MEX"	38	"Chemical products n.e.c."	1.368e+09	.0995381
2023	"MEX"	39	"Plastics and articles thereof"	9.457e+09	.0919287
2023	"MEX"	40	"Rubber and articles thereof"	4.225e+09	.0523088
2023	"MEX"	41	"Raw hides and skins (other than furskins) and leather"	70881112	.0238002
2023	"MEX"	42	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	5.924e+08	.0501756
2023	"MEX"	43	"Furskins and artificial fur; manufactures thereof"	139374	.1911124
2023	"MEX"	44	"Wood and articles of wood; wood charcoal"	7.900e+08	.0198267
2023	"MEX"	47	"Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard"	8461795	.1695981
2023	"MEX"	48	"Paper and paperboard; articles of paper pulp, of paper or paperboard"	1.732e+09	.1752228
2023	"MEX"	49	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	4.830e+08	.120267
2023	"MEX"	51	"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"	35617322	.2776226
2023	"MEX"	52	"Cotton"	88521980	.111696
2023	"MEX"	53	"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn"	792654	.2944262
2023	"MEX"	54	"Man-made filaments"	2.244e+08	.2960315
2023	"MEX"	55	"Man-made staple fibres"	85149613	.1434913
2023	"MEX"	56	"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"	2.728e+08	.2516485
2023	"MEX"	57	"Carpets and other textile floor coverings"	1.744e+08	.238394
2023	"MEX"	58	"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery"	1.165e+08	.2593389
2023	"MEX"	59	"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use"	2.639e+08	.2905252
2023	"MEX"	61	"Apparel and clothing accessories; knitted or crocheted"	2.706e+09	.2028747
2023	"MEX"	62	"Apparel and clothing accessories; not knitted or crocheted"	2.423e+09	.2670021
2023	"MEX"	63	"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"	1.608e+09	.1989086
2023	"MEX"	64	"Footwear; gaiters and the like; parts of such articles"	8.693e+08	.0004978
2023	"MEX"	65	"Headgear and parts thereof"	2.621e+08	.2247009
2023	"MEX"	66	"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof"	4236098	.3240977
2023	"MEX"	67	"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair"	5308294	.287054
2023	"MEX"	68	"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"	1.146e+09	.1879873
2023	"MEX"	69	"Ceramic products"	1.385e+09	.2053897
2023	"MEX"	70	"Glass and glassware"	2.009e+09	-.0078086
2023	"MEX"	71	"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	5.476e+09	.0000545
2023	"MEX"	72	"Iron and steel"	3.757e+09	-.0085765
2023	"MEX"	73	"Iron or steel articles"	8.159e+09	.3128074
2023	"MEX"	74	"Copper and articles thereof"	1.001e+09	-.0005598
2023	"MEX"	75	"Nickel and articles thereof"	2.014e+08	0
2023	"MEX"	76	"Aluminium and articles thereof"	2.152e+09	.3316131
2023	"MEX"	81	"Metals; n.e.c., cermets and articles thereof"	1.038e+08	-.0359292
2023	"MEX"	82	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"	9.088e+08	.2275527
2023	"MEX"	83	"Metal; miscellaneous products of base metal"	2.806e+09	.196492
2023	"MEX"	84	"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"	8.233e+10	.2623709
2023	"MEX"	85	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"	9.194e+10	.1946234
2023	"MEX"	86	"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	7.570e+09	.4039189
2023	"MEX"	87	"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"	1.303e+11	.051481
2023	"MEX"	88	"Aircraft, spacecraft and parts thereof"	4.929e+08	.2847588
2023	"MEX"	89	"Ships, boats and floating structures"	1.060e+09	-.0000545
2023	"MEX"	90	"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"	2.517e+10	.2389151
2023	"MEX"	91	"Clocks and watches and parts thereof"	93222207	-.066625
2023	"MEX"	92	"Musical instruments; parts and accessories of such articles"	1.093e+08	.3183485
2023	"MEX"	93	"Arms and ammunition; parts and accessories thereof"	96080092	.286335
2023	"MEX"	94	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	1.216e+10	.2306681
2023	"MEX"	95	"Toys, games and sports requisites; parts and accessories thereof"	2.274e+09	.1546664
2023	"MEX"	96	"Miscellaneous manufactured articles"	1.214e+09	.2930574
2023	"MEX"	97	"Works of art; collectors' pieces and antiques"	6870066	.0266496
2023	"MKD"	1	"Animals; live"	151029.34	.2998794
2023	"MKD"	3	"Fish and crustaceans, molluscs and other aquatic invertebrates"	0	.2695801
2023	"MKD"	5	"Animal originated products; not elsewhere specified or included"	8889.212	.211838
2023	"MKD"	6	"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"	0	.0463006
2023	"MKD"	7	"Vegetables and certain roots and tubers; edible"	107578.9	.3815568
2023	"MKD"	8	"Fruit and nuts, edible; peel of citrus fruit or melons"	1622.836	.008914
2023	"MKD"	9	"Coffee, tea, mate and spices"	121721.41	.1295705
2023	"MKD"	10	"Cereals"	44100.68	.148613
2023	"MKD"	11	"Products of the milling industry; malt, starches, inulin, wheat gluten"	57018.563	.2906313
2023	"MKD"	12	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"	190655.69	.1585621
2023	"MKD"	13	"Lac; gums, resins and other vegetable saps and extracts"	0	-.003356
2023	"MKD"	15	"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes"	29372.079	.2665942
2023	"MKD"	17	"Sugars and sugar confectionery"	758330.66	.1052064
2023	"MKD"	18	"Cocoa and cocoa preparations"	3890977.2	.1285696
2023	"MKD"	19	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	1472947.8	.1462482
2023	"MKD"	20	"Preparations of vegetables, fruit, nuts or other parts of plants"	4259153.1	.031764
2023	"MKD"	21	"Miscellaneous edible preparations"	1297703.1	.0135984
2023	"MKD"	22	"Beverages, spirits and vinegar"	1422246.6	.0710093
2023	"MKD"	23	"Food industries, residues and wastes thereof; prepared animal fodder"	0	.2773979
2023	"MKD"	24	"Tobacco and manufactured tobacco substitutes"	8885007.3	.3328495
2023	"MKD"	25	"Salt; sulphur; earths, stone; plastering materials, lime and cement"	121697.7	.0193265
2023	"MKD"	26	"Ores, slag and ash"	943288.81	.0024819
2023	"MKD"	27	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	890386.49	.0105379
2023	"MKD"	28	"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"	4184.008	.0151988
2023	"MKD"	29	"Organic chemicals"	706.285	.0660566
2023	"MKD"	30	"Pharmaceutical products"	54462.684	.1072435
2023	"MKD"	31	"Fertilizers"	0	.0853198
2023	"MKD"	32	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"	63115.661	.0814083
2023	"MKD"	33	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	463650.15	.1874122
2023	"MKD"	34	"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, 'dental waxes' and dental preparations with a basis of plaster"	7478.192	.2777111
2023	"MKD"	35	"Albuminoidal substances; modified starches; glues; enzymes"	1666.421	.2923339
2023	"MKD"	36	"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations"	0	.1898864
2023	"MKD"	38	"Chemical products n.e.c."	14166.615	.0995381
2023	"MKD"	39	"Plastics and articles thereof"	805306.54	.0919287
2023	"MKD"	40	"Rubber and articles thereof"	410975.32	.0523088
2023	"MKD"	41	"Raw hides and skins (other than furskins) and leather"	78.236	.0238002
2023	"MKD"	42	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	3868.427	.0501756
2023	"MKD"	43	"Furskins and artificial fur; manufactures thereof"	0	.1911124
2023	"MKD"	44	"Wood and articles of wood; wood charcoal"	852123.61	.0198267
2023	"MKD"	47	"Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard"	0	.1695981
2023	"MKD"	48	"Paper and paperboard; articles of paper pulp, of paper or paperboard"	69403.187	.1752228
2023	"MKD"	49	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	77390.382	.120267
